# X-Filed	 Y-Field	Wavelength	X-Coord	Y-Coord	Rays-thru
# (min)	 (min)		(micron)		(mm)		 (mm)		%
-4.20	-1.18	0.48396		79.44853		63.23353		89.59
-4.20	-1.18	0.48557		79.46606		64.51682		89.27
-4.20	-1.18	0.48718		79.48392		65.80170		89.27
-4.20	-1.18	0.48879		79.50209		67.08821		88.64
-4.20	-1.18	0.49040		79.52045		68.37661		88.64
-4.20	-1.18	0.49201		79.53903		69.66656		88.33
-4.20	-1.18	0.49362		79.55814		70.95801		88.33
-4.20	-1.18	0.49523		79.57755		72.25113		88.01
-4.20	-1.18	0.49685		79.59726		73.54595		87.70
-4.20	-1.18	0.49846		79.61728		74.84248		87.38
-4.20	-1.18	0.50007		79.63765		76.14076		87.07
-4.20	-1.18	0.50168		79.65827		77.44075		87.07
-4.20	-1.18	0.50329		79.67918		78.74250		86.44
-4.20	-1.18	0.50490		79.70019		80.04619		85.49
-4.20	-1.18	0.50651		79.72168		81.35147		85.49
-4.20	-1.18	0.50812		79.74345		82.65855		84.86
-4.20	-1.18	0.50973		79.76551		83.96743		84.86
-4.20	-1.18	0.51134		79.78786		85.27789		84.23
-4.20	-1.18	0.51295		79.81036		86.59060		83.28
-4.20	-1.18	0.51456		79.83325		87.90497		82.97
-4.20	-1.18	0.51617		79.85608		89.22163		82.65
-4.20	-1.18	0.51779		79.87948		90.53970		81.70
-4.20	-1.18	0.51940		79.90323		91.85973		82.02
-4.20	-1.18	0.52101		79.92720		93.18150		81.70
-4.20	-1.18	0.52262		79.95114		94.50550		81.39
-4.20	-1.18	0.52423		79.97554		95.83112		81.07
-4.20	-1.18	0.52584		80.00016		97.15864		80.44
-4.20	-1.18	0.52745		80.02501		98.48808		80.13
-4.20	-1.18	0.52906		80.04995		99.81970		79.50
-4.20	-1.18	0.53067		80.07523		101.15298		78.23
-4.20	-1.18	0.53228		80.10072		102.48819		77.60
-4.20	-1.18	0.53389		80.12619		103.82566		77.29
-4.20	-1.18	0.53550		80.15207		105.16475		76.34
-4.20	-1.18	0.53711		80.17831		106.50565		76.03
-4.20	-1.18	0.53872		80.20455		107.84863		76.03
-4.20	-1.18	0.54034		80.23110		109.19370		75.08
