# X-Filed  Y-Field    Wavelength  X-Coord Y-Coord     Rays-thru
# (min)    (min)      (micron)    (mm)         (mm)           %
-2.08   0.75    0.49630     39.24708        33.65660        99.05
-2.08   0.75    0.49900     39.25545        35.73964        99.05
-2.08   0.75    0.50170     39.26430        37.82607        99.05
-2.08   0.75    0.50440     39.27367        39.91601        98.42
-2.08   0.75    0.50710     39.28353        42.00953        98.42
-2.08   0.75    0.50980     39.29389        44.10670        98.42
-2.08   0.75    0.51250     39.30474        46.20765        98.42
-2.08   0.75    0.51520     39.31610        48.31244        98.11
-2.08   0.75    0.51790     39.32796        50.42115        98.11
-2.08   0.75    0.52060     39.34031        52.53390        97.79
-2.08   0.75    0.52330     39.35317        54.65076        97.48
-2.08   0.75    0.52600     39.36651        56.77183        97.16
-2.08   0.75    0.52870     39.38036        58.89718        96.85
-2.08   0.75    0.53140     39.39470        61.02692        96.53
-2.08   0.75    0.53410     39.40953        63.16112        96.53
-2.08   0.75    0.53680     39.42486        65.29988        95.58
-2.08   0.75    0.53950     39.44066        67.44328        95.27
-2.08   0.75    0.54220     39.45697        69.59141        95.27
-2.08   0.75    0.54490     39.47374        71.74435        94.95
-2.08   0.75    0.54760     39.49101        73.90219        94.64
-2.08   0.75    0.55030     39.50875        76.06501        94.01
-2.08   0.75    0.55300     39.52697        78.23289        92.43
-2.08   0.75    0.55570     39.54563        80.40591        92.43
-2.08   0.75    0.55840     39.56479        82.58416        91.80
-1.04   0.75    0.31000     19.90449        -106.80430      88.33
-1.04   0.75    0.31270     19.89298        -104.77255      89.27
-1.04   0.75    0.31540     19.88164        -102.74209      89.59
-1.04   0.75    0.31810     19.87049        -100.71290      89.91
-1.04   0.75    0.32080     19.85951        -98.68497       91.48
-1.04   0.75    0.32350     19.84871        -96.65824       91.80
-1.04   0.75    0.32620     19.83811        -94.63269       92.43
-1.04   0.75    0.32890     19.82767        -92.60831       92.43
-1.04   0.75    0.33160     19.81744        -90.58502       92.74
-1.04   0.75    0.33430     19.80740        -88.56282       93.38
-1.04   0.75    0.33700     19.79755        -86.54165       93.69
-1.04   0.75    0.33970     19.78791        -84.52148       94.32
-1.04   0.75    0.34240     19.77846        -82.50224       94.95
-1.04   0.75    0.34510     19.76922        -80.48392       94.95
-1.04   0.75    0.34780     19.76017        -78.46644       96.21
-1.04   0.75    0.35050     19.75133        -76.44976       96.85
-1.04   0.75    0.35320     19.74271        -74.43384       97.16
-1.04   0.75    0.35590     19.73429        -72.41860       97.48
-1.04   0.75    0.35860     19.72608        -70.40402       97.79
-1.04   0.75    0.36130     19.71809        -68.39002       97.79
-1.04   0.75    0.36400     19.71033        -66.37654       98.11
-1.04   0.75    0.36670     19.70276        -64.36353       98.42
-1.04   0.75    0.36940     19.69543        -62.35093       98.42
-1.04   0.75    0.37210     19.68832        -60.33868       98.74
-1.04   0.75    0.37480     19.68142        -58.32671       99.05
-1.04   0.75    0.37750     19.67475        -56.31495       99.05
-1.04   0.75    0.38020     19.66830        -54.30337       99.68
-1.04   0.75    0.38290     19.66208        -52.29186       100.00
-1.04   0.75    0.38560     19.65607        -50.28038       100.00
-1.04   0.75    0.38830     19.65031        -48.26884       100.00
-1.04   0.75    0.39100     19.64478        -46.25719       100.00
-1.04   0.75    0.39370     19.63947        -44.24537       100.00
-1.04   0.75    0.39640     19.63439        -42.23329       100.00
-1.04   0.75    0.39910     19.62954        -40.22091       100.00
-1.04   0.75    0.40180     19.62492        -38.20814       100.00
-1.04   0.75    0.40450     19.62054        -36.19491       100.00
-1.04   0.75    0.40720     19.61638        -34.18116       100.00
-1.04   0.75    0.40990     19.61246        -32.16681       100.00
-1.04   0.75    0.41260     19.60878        -30.15179       100.00
-1.04   0.75    0.41530     19.60533        -28.13602       100.00
-1.04   0.75    0.41800     19.60211        -26.11943       100.00
-1.04   0.75    0.42070     19.59914        -24.10194       100.00
-1.04   0.75    0.42340     19.59640        -22.08349       100.00
-1.04   0.75    0.42610     19.59390        -20.06398       100.00
-1.04   0.75    0.42880     19.59164        -18.04335       100.00
-1.04   0.75    0.43150     19.58963        -16.02152       100.00
-1.04   0.75    0.43420     19.58785        -13.99841       100.00
-1.04   0.75    0.43690     19.58631        -11.97393       100.00
-1.04   0.75    0.43960     19.58502        -9.94802        100.00
-1.04   0.75    0.44230     19.58397        -7.92059        100.00
-1.04   0.75    0.44500     19.58317        -5.89156        100.00
-1.04   0.75    0.44770     19.58261        -3.86084        100.00
-1.04   0.75    0.45040     19.58229        -1.82837        100.00
-1.04   0.75    0.45310     19.58222        0.20594     100.00
-1.04   0.75    0.45580     19.58239        2.24219     100.00
-1.04   0.75    0.45850     19.58281        4.28043     100.00
-1.04   0.75    0.46120     19.58348        6.32078     100.00
-1.04   0.75    0.46390     19.58440        8.36329     100.00
-1.04   0.75    0.46660     19.58556        10.40807        100.00
-1.04   0.75    0.46930     19.58697        12.45519        100.00
-1.04   0.75    0.47200     19.58863        14.50473        100.00
-1.04   0.75    0.47470     19.59054        16.55679        100.00
-1.04   0.75    0.47740     19.59270        18.61145        100.00
-1.04   0.75    0.48010     19.59510        20.66880        100.00
-1.04   0.75    0.48280     19.59776        22.72891        100.00
-1.04   0.75    0.48550     19.60067        24.79189        100.00
-1.04   0.75    0.48820     19.60382        26.85781        100.00
-1.04   0.75    0.49090     19.60723        28.92677        100.00
-1.04   0.75    0.49360     19.61088        30.99884        100.00
-1.04   0.75    0.49630     19.61479        33.07412        100.00
-1.04   0.75    0.49900     19.61895        35.15270        100.00
-1.04   0.75    0.50170     19.62336        37.23467        100.00
-1.04   0.75    0.50440     19.62802        39.32010        100.00
-1.04   0.75    0.50710     19.63293        41.40910        100.00
-1.04   0.75    0.50980     19.63809        43.50175        100.00
-1.04   0.75    0.51250     19.64350        45.59815        100.00
-1.04   0.75    0.51520     19.64914        47.69829        100.00
-1.04   0.75    0.51790     19.65505        49.80240        99.37
-1.04   0.75    0.52060     19.66120        51.91049        99.05
-1.04   0.75    0.52330     19.66760        54.02270        99.05
-1.04   0.75    0.52600     19.67426        56.13910        98.74
-1.04   0.75    0.52870     19.68117        58.25976        98.42
-1.04   0.75    0.53140     19.68832        60.38480        98.42
-1.04   0.75    0.53410     19.69573        62.51430        98.11
-1.04   0.75    0.53680     19.70338        64.64835        98.11
-1.04   0.75    0.53950     19.71129        66.78704        97.79
-1.04   0.75    0.54220     19.71944        68.93045        97.48
-1.04   0.75    0.54490     19.72784        71.07868        97.16
-1.04   0.75    0.54760     19.73649        73.23181        97.16
-1.04   0.75    0.55030     19.74538        75.38993        96.53
-1.04   0.75    0.55300     19.75450        77.55312        95.27
-1.04   0.75    0.55570     19.76388        79.72147        94.32
-1.04   0.75    0.55840     19.77349        81.89505        94.01
0.00    0.75    0.31000     0.00000     -106.91850      89.59
0.00    0.75    0.31270     0.00000     -104.88729      89.59
0.00    0.75    0.31540     0.00000     -102.85742      90.22
0.00    0.75    0.31810     0.00000     -100.82883      91.17
0.00    0.75    0.32080     0.00000     -98.80155       91.80
0.00    0.75    0.32350     0.00000     -96.77549       92.43
0.00    0.75    0.32620     0.00000     -94.75066       92.43
0.00    0.75    0.32890     0.00000     -92.72700       93.69
0.00    0.75    0.33160     0.00000     -90.70448       93.69
0.00    0.75    0.33430     0.00000     -88.68307       93.69
0.00    0.75    0.33700     0.00000     -86.66271       94.95
0.00    0.75    0.33970     0.00000     -84.64337       94.95
0.00    0.75    0.34240     0.00000     -82.62500       94.95
0.00    0.75    0.34510     0.00000     -80.60755       96.21
0.00    0.75    0.34780     0.00000     -78.59097       97.16
0.00    0.75    0.35050     0.00000     -76.57522       97.79
0.00    0.75    0.35320     0.00000     -74.56023       97.79
0.00    0.75    0.35590     0.00000     -72.54596       98.42
0.00    0.75    0.35860     0.00000     -70.53235       98.42
0.00    0.75    0.36130     0.00000     -68.51934       99.05
0.00    0.75    0.36400     0.00000     -66.50687       99.05
0.00    0.75    0.36670     0.00000     -64.49489       99.68
0.00    0.75    0.36940     0.00000     -62.48332       99.68
0.00    0.75    0.37210     0.00000     -60.47213       99.68
0.00    0.75    0.37480     0.00000     -58.46121       99.68
0.00    0.75    0.37750     0.00000     -56.45055       100.00
0.00    0.75    0.38020     0.00000     -54.44001       100.00
0.00    0.75    0.38290     0.00000     -52.42958       100.00
0.00    0.75    0.38560     0.00000     -50.41919       100.00
0.00    0.75    0.38830     0.00000     -48.40876       100.00
0.00    0.75    0.39100     0.00000     -46.39825       100.00
0.00    0.75    0.39370     0.00000     -44.38757       100.00
0.00    0.75    0.39640     0.00000     -42.37665       100.00
0.00    0.75    0.39910     0.00000     -40.36544       100.00
0.00    0.75    0.40180     0.00000     -38.35386       100.00
0.00    0.75    0.40450     0.00000     -36.34183       100.00
0.00    0.75    0.40720     0.00000     -34.32928       100.00
0.00    0.75    0.40990     0.00000     -32.31615       100.00
0.00    0.75    0.41260     0.00000     -30.30236       100.00
0.00    0.75    0.41530     0.00000     -28.28784       100.00
0.00    0.75    0.41800     0.00000     -26.27250       100.00
0.00    0.75    0.42070     0.00000     -24.25627       100.00
0.00    0.75    0.42340     0.00000     -22.23909       100.00
0.00    0.75    0.42610     0.00000     -20.22087       100.00
0.00    0.75    0.42880     0.00000     -18.20153       100.00
0.00    0.75    0.43150     0.00000     -16.18100       100.00
0.00    0.75    0.43420     0.00000     -14.15920       100.00
0.00    0.75    0.43690     0.00000     -12.13604       100.00
0.00    0.75    0.43960     0.00000     -10.11146       100.00
0.00    0.75    0.44230     0.00000     -8.08536        100.00
0.00    0.75    0.44500     0.00000     -6.05768        100.00
0.00    0.75    0.44770     0.00000     -4.02833        100.00
0.00    0.75    0.45040     0.00000     -1.99722        100.00
0.00    0.75    0.45310     0.00000     0.03572     100.00
0.00    0.75    0.45580     0.00000     2.07058     100.00
0.00    0.75    0.45850     0.00000     4.10744     100.00
0.00    0.75    0.46120     0.00000     6.14638     100.00
0.00    0.75    0.46390     0.00000     8.18749     100.00
0.00    0.75    0.46660     0.00000     10.23085        100.00
0.00    0.75    0.46930     0.00000     12.27654        100.00
0.00    0.75    0.47200     0.00000     14.32466        100.00
0.00    0.75    0.47470     0.00000     16.37528        100.00
0.00    0.75    0.47740     0.00000     18.42849        100.00
0.00    0.75    0.48010     0.00000     20.48438        100.00
0.00    0.75    0.48280     0.00000     22.54304        100.00
0.00    0.75    0.48550     0.00000     24.60454        100.00
0.00    0.75    0.48820     0.00000     26.66899        100.00
0.00    0.75    0.49090     0.00000     28.73646        100.00
0.00    0.75    0.49360     0.00000     30.80704        100.00
0.00    0.75    0.49630     0.00000     32.88082        100.00
0.00    0.75    0.49900     0.00000     34.95790        100.00
0.00    0.75    0.50170     0.00000     37.03835        100.00
0.00    0.75    0.50440     0.00000     39.12227        100.00
0.00    0.75    0.50710     0.00000     41.20975        100.00
0.00    0.75    0.50980     0.00000     43.30087        100.00
0.00    0.75    0.51250     0.00000     45.39572        100.00
0.00    0.75    0.51520     0.00000     47.49440        100.00
0.00    0.75    0.51790     0.00000     49.59700        100.00
0.00    0.75    0.52060     0.00000     51.70353        99.68
0.00    0.75    0.52330     0.00000     53.81418        99.68
0.00    0.75    0.52600     0.00000     55.92900        99.68
0.00    0.75    0.52870     0.00000     58.04810        99.68
0.00    0.75    0.53140     0.00000     60.17157        99.68
0.00    0.75    0.53410     0.00000     62.29948        99.05
0.00    0.75    0.53680     0.00000     64.43195        98.42
0.00    0.75    0.53950     0.00000     66.56904        98.42
0.00    0.75    0.54220     0.00000     68.71087        98.42
0.00    0.75    0.54490     0.00000     70.85750        97.79
0.00    0.75    0.54760     0.00000     73.00904        97.79
0.00    0.75    0.55030     0.00000     75.16557        96.53
0.00    0.75    0.55300     0.00000     77.32717        95.90
0.00    0.75    0.55570     0.00000     79.49394        94.95
0.00    0.75    0.55840     0.00000     81.66593        94.32
1.04    0.75    0.31000     -19.90449       -106.80430      88.33
1.04    0.75    0.31270     -19.89298       -104.77255      89.27
1.04    0.75    0.31540     -19.88164       -102.74209      89.59
1.04    0.75    0.31810     -19.87049       -100.71290      89.91
1.04    0.75    0.32080     -19.85951       -98.68497       91.48
1.04    0.75    0.32350     -19.84871       -96.65824       91.80
1.04    0.75    0.32620     -19.83811       -94.63269       92.43
1.04    0.75    0.32890     -19.82767       -92.60831       92.43
1.04    0.75    0.33160     -19.81744       -90.58502       92.74
1.04    0.75    0.33430     -19.80740       -88.56282       93.38
1.04    0.75    0.33700     -19.79755       -86.54165       93.69
1.04    0.75    0.33970     -19.78791       -84.52148       94.32
1.04    0.75    0.34240     -19.77846       -82.50224       94.95
1.04    0.75    0.34510     -19.76922       -80.48392       94.95
1.04    0.75    0.34780     -19.76017       -78.46644       96.21
1.04    0.75    0.35050     -19.75133       -76.44976       96.85
1.04    0.75    0.35320     -19.74271       -74.43384       97.16
1.04    0.75    0.35590     -19.73429       -72.41860       97.48
1.04    0.75    0.35860     -19.72608       -70.40402       97.79
1.04    0.75    0.36130     -19.71809       -68.39002       97.79
1.04    0.75    0.36400     -19.71033       -66.37654       98.11
1.04    0.75    0.36670     -19.70276       -64.36353       98.42
1.04    0.75    0.36940     -19.69543       -62.35093       98.42
1.04    0.75    0.37210     -19.68832       -60.33868       98.74
1.04    0.75    0.37480     -19.68142       -58.32671       99.05
1.04    0.75    0.37750     -19.67475       -56.31495       99.05
1.04    0.75    0.38020     -19.66830       -54.30337       99.68
1.04    0.75    0.38290     -19.66208       -52.29186       100.00
1.04    0.75    0.38560     -19.65607       -50.28038       100.00
1.04    0.75    0.38830     -19.65031       -48.26884       100.00
1.04    0.75    0.39100     -19.64478       -46.25719       100.00
1.04    0.75    0.39370     -19.63947       -44.24537       100.00
1.04    0.75    0.39640     -19.63439       -42.23329       100.00
1.04    0.75    0.39910     -19.62954       -40.22091       100.00
1.04    0.75    0.40180     -19.62492       -38.20814       100.00
1.04    0.75    0.40450     -19.62054       -36.19491       100.00
1.04    0.75    0.40720     -19.61638       -34.18116       100.00
1.04    0.75    0.40990     -19.61246       -32.16681       100.00
1.04    0.75    0.41260     -19.60878       -30.15179       100.00
1.04    0.75    0.41530     -19.60533       -28.13602       100.00
1.04    0.75    0.41800     -19.60211       -26.11943       100.00
1.04    0.75    0.42070     -19.59914       -24.10194       100.00
1.04    0.75    0.42340     -19.59640       -22.08349       100.00
1.04    0.75    0.42610     -19.59390       -20.06398       100.00
1.04    0.75    0.42880     -19.59164       -18.04335       100.00
1.04    0.75    0.43150     -19.58963       -16.02152       100.00
1.04    0.75    0.43420     -19.58785       -13.99841       100.00
1.04    0.75    0.43690     -19.58631       -11.97393       100.00
1.04    0.75    0.43960     -19.58502       -9.94802        100.00
1.04    0.75    0.44230     -19.58397       -7.92059        100.00
1.04    0.75    0.44500     -19.58317       -5.89156        100.00
1.04    0.75    0.44770     -19.58261       -3.86084        100.00
1.04    0.75    0.45040     -19.58229       -1.82837        100.00
1.04    0.75    0.45310     -19.58222       0.20594     100.00
1.04    0.75    0.45580     -19.58239       2.24219     100.00
1.04    0.75    0.45850     -19.58281       4.28043     100.00
1.04    0.75    0.46120     -19.58348       6.32078     100.00
1.04    0.75    0.46390     -19.58440       8.36329     100.00
1.04    0.75    0.46660     -19.58556       10.40807        100.00
1.04    0.75    0.46930     -19.58697       12.45519        100.00
1.04    0.75    0.47200     -19.58863       14.50473        100.00
1.04    0.75    0.47470     -19.59054       16.55679        100.00
1.04    0.75    0.47740     -19.59270       18.61145        100.00
1.04    0.75    0.48010     -19.59510       20.66880        100.00
1.04    0.75    0.48280     -19.59776       22.72891        100.00
1.04    0.75    0.48550     -19.60067       24.79189        100.00
1.04    0.75    0.48820     -19.60382       26.85781        100.00
1.04    0.75    0.49090     -19.60723       28.92677        100.00
1.04    0.75    0.49360     -19.61088       30.99884        100.00
1.04    0.75    0.49630     -19.61479       33.07412        100.00
1.04    0.75    0.49900     -19.61895       35.15270        100.00
1.04    0.75    0.50170     -19.62336       37.23467        100.00
1.04    0.75    0.50440     -19.62802       39.32010        100.00
1.04    0.75    0.50710     -19.63293       41.40910        100.00
1.04    0.75    0.50980     -19.63809       43.50175        100.00
1.04    0.75    0.51250     -19.64350       45.59815        100.00
1.04    0.75    0.51520     -19.64914       47.69829        100.00
1.04    0.75    0.51790     -19.65505       49.80240        99.37
1.04    0.75    0.52060     -19.66120       51.91049        99.05
1.04    0.75    0.52330     -19.66760       54.02270        99.05
1.04    0.75    0.52600     -19.67426       56.13910        98.74
1.04    0.75    0.52870     -19.68117       58.25976        98.42
1.04    0.75    0.53140     -19.68832       60.38480        98.42
1.04    0.75    0.53410     -19.69573       62.51430        98.11
1.04    0.75    0.53680     -19.70338       64.64835        98.11
1.04    0.75    0.53950     -19.71129       66.78704        97.79
1.04    0.75    0.54220     -19.71944       68.93045        97.48
1.04    0.75    0.54490     -19.72784       71.07868        97.16
1.04    0.75    0.54760     -19.73649       73.23181        97.16
1.04    0.75    0.55030     -19.74538       75.38993        96.53
1.04    0.75    0.55300     -19.75450       77.55312        95.27
1.04    0.75    0.55570     -19.76388       79.72147        94.32
1.04    0.75    0.55840     -19.77349       81.89505        94.01
2.08    0.75    0.31000     -39.81179       -106.45651      85.49
2.08    0.75    0.31270     -39.78934       -104.42323      86.44
2.08    0.75    0.31540     -39.76718       -102.39111      87.07
2.08    0.75    0.31810     -39.74536       -100.36015      87.70
2.08    0.75    0.32080     -39.72388       -98.33035       88.96
2.08    0.75    0.32350     -39.70277       -96.30169       89.27
2.08    0.75    0.32620     -39.68200       -94.27410       90.22
2.08    0.75    0.32890     -39.66159       -92.24760       90.54
2.08    0.75    0.33160     -39.64154       -90.22211       91.17
2.08    0.75    0.33430     -39.62188       -88.19763       91.17
2.08    0.75    0.33700     -39.60257       -86.17410       91.48
2.08    0.75    0.33970     -39.58365       -84.15149       91.80
2.08    0.75    0.34240     -39.56512       -82.12976       92.11
2.08    0.75    0.34510     -39.54698       -80.10886       92.43
2.08    0.75    0.34780     -39.52924       -78.08875       93.69
2.08    0.75    0.35050     -39.51188       -76.06937       94.32
2.08    0.75    0.35320     -39.49494       -74.05068       94.95
2.08    0.75    0.35590     -39.47843       -72.03264       95.27
2.08    0.75    0.35860     -39.46230       -70.01518       95.27
2.08    0.75    0.36130     -39.44661       -67.99826       95.58
2.08    0.75    0.36400     -39.43133       -65.98181       95.90
2.08    0.75    0.36670     -39.41648       -63.96578       96.21
2.08    0.75    0.36940     -39.40206       -61.95011       96.53
2.08    0.75    0.37210     -39.38808       -59.93474       96.53
2.08    0.75    0.37480     -39.37451       -57.91961       96.85
2.08    0.75    0.37750     -39.36140       -55.90467       97.16
2.08    0.75    0.38020     -39.34873       -53.88984       97.48
2.08    0.75    0.38290     -39.33649       -51.87506       97.79
2.08    0.75    0.38560     -39.32471       -49.86026       98.42
2.08    0.75    0.38830     -39.31336       -47.84539       98.42
2.08    0.75    0.39100     -39.30247       -45.83038       98.42
2.08    0.75    0.39370     -39.29204       -43.81514       98.42
2.08    0.75    0.39640     -39.28205       -41.79963       98.42
2.08    0.75    0.39910     -39.27252       -39.78377       98.74
2.08    0.75    0.40180     -39.26346       -37.76749       99.05
2.08    0.75    0.40450     -39.25485       -35.75072       99.05
2.08    0.75    0.40720     -39.24670       -33.73338       99.05
2.08    0.75    0.40990     -39.23902       -31.71541       99.37
2.08    0.75    0.41260     -39.23181       -29.69673       99.68
2.08    0.75    0.41530     -39.22505       -27.67728       100.00
2.08    0.75    0.41800     -39.21879       -25.65696       100.00
2.08    0.75    0.42070     -39.21299       -23.63571       100.00
2.08    0.75    0.42340     -39.20767       -21.61346       100.00
2.08    0.75    0.42610     -39.20281       -19.59014       100.00
2.08    0.75    0.42880     -39.19844       -17.56565       100.00
2.08    0.75    0.43150     -39.19454       -15.53994       100.00
2.08    0.75    0.43420     -39.19112       -13.51291       100.00
2.08    0.75    0.43690     -39.18818       -11.48450       100.00
2.08    0.75    0.43960     -39.18572       -9.45462        100.00
2.08    0.75    0.44230     -39.18374       -7.42319        100.00
2.08    0.75    0.44500     -39.18225       -5.39014        100.00
2.08    0.75    0.44770     -39.18124       -3.35537        100.00
2.08    0.75    0.45040     -39.18072       -1.31883        100.00
2.08    0.75    0.45310     -39.18068       0.71959     100.00
2.08    0.75    0.45580     -39.18113       2.75996     100.00
2.08    0.75    0.45850     -39.18208       4.80237     100.00
2.08    0.75    0.46120     -39.18351       6.84688     100.00
2.08    0.75    0.46390     -39.18544       8.89360     100.00
2.08    0.75    0.46660     -39.18785       10.94261        100.00
2.08    0.75    0.46930     -39.19076       12.99398        100.00
2.08    0.75    0.47200     -39.19417       15.04780        100.00
2.08    0.75    0.47470     -39.19806       17.10416        100.00
2.08    0.75    0.47740     -39.20246       19.16314        100.00
2.08    0.75    0.48010     -39.20735       21.22483        100.00
2.08    0.75    0.48280     -39.21273       23.28932        100.00
2.08    0.75    0.48550     -39.21861       25.35668        100.00
2.08    0.75    0.48820     -39.22499       27.42701        100.00
2.08    0.75    0.49090     -39.23185       29.50036        99.68
2.08    0.75    0.49360     -39.23922       31.57686        99.37
2.08    0.75    0.49630     -39.24708       33.65660        99.05
2.08    0.75    0.49900     -39.25545       35.73964        99.05
2.08    0.75    0.50170     -39.26430       37.82607        99.05
2.08    0.75    0.50440     -39.27367       39.91601        98.42
2.08    0.75    0.50710     -39.28353       42.00953        98.42
2.08    0.75    0.50980     -39.29389       44.10670        98.42
2.08    0.75    0.51250     -39.30474       46.20765        98.42
2.08    0.75    0.51520     -39.31610       48.31244        98.11
2.08    0.75    0.51790     -39.32796       50.42115        98.11
2.08    0.75    0.52060     -39.34031       52.53390        97.79
2.08    0.75    0.52330     -39.35317       54.65076        97.48
2.08    0.75    0.52600     -39.36651       56.77183        97.16
2.08    0.75    0.52870     -39.38036       58.89718        96.85
2.08    0.75    0.53140     -39.39470       61.02692        96.53
2.08    0.75    0.53410     -39.40953       63.16112        96.53
2.08    0.75    0.53680     -39.42486       65.29988        95.58
2.08    0.75    0.53950     -39.44066       67.44328        95.27
2.08    0.75    0.54220     -39.45697       69.59141        95.27
2.08    0.75    0.54490     -39.47374       71.74435        94.95
2.08    0.75    0.54760     -39.49101       73.90219        94.64
2.08    0.75    0.55030     -39.50875       76.06501        94.01
2.08    0.75    0.55300     -39.52697       78.23289        92.43
2.08    0.75    0.55570     -39.54563       80.40591        92.43
2.08    0.75    0.55840     -39.56479       82.58416        91.80
3.11    0.75    0.31000     -59.68802       -105.86404      82.02
3.11    0.75    0.31270     -59.65584       -103.82850      82.65
3.11    0.75    0.31540     -59.62409       -101.79395      83.28
3.11    0.75    0.31810     -59.59278       -99.76037       83.60
3.11    0.75    0.32080     -59.56190       -97.72776       84.54
3.11    0.75    0.32350     -59.53151       -95.69610       85.49
3.11    0.75    0.32620     -59.50158       -93.66537       86.44
3.11    0.75    0.32890     -59.47215       -91.63555       87.07
3.11    0.75    0.33160     -59.44322       -89.60661       87.38
3.11    0.75    0.33430     -59.41481       -87.57855       88.01
3.11    0.75    0.33700     -59.38693       -85.55132       88.33
3.11    0.75    0.33970     -59.35958       -83.52486       88.33
3.11    0.75    0.34240     -59.33280       -81.49920       89.27
3.11    0.75    0.34510     -59.30655       -79.47422       89.27
3.11    0.75    0.34780     -59.28086       -77.44993       89.91
3.11    0.75    0.35050     -59.25575       -75.42627       90.54
3.11    0.75    0.35320     -59.23122       -73.40318       91.17
3.11    0.75    0.35590     -59.20727       -71.38065       91.80
3.11    0.75    0.35860     -59.18391       -69.35859       92.11
3.11    0.75    0.36130     -59.16116       -67.33698       92.11
3.11    0.75    0.36400     -59.13901       -65.31575       92.43
3.11    0.75    0.36670     -59.11747       -63.29486       92.43
3.11    0.75    0.36940     -59.09655       -61.27424       93.06
3.11    0.75    0.37210     -59.07626       -59.25384       93.38
3.11    0.75    0.37480     -59.05660       -57.23361       93.38
3.11    0.75    0.37750     -59.03758       -55.21348       93.69
3.11    0.75    0.38020     -59.01919       -53.19339       94.01
3.11    0.75    0.38290     -59.00146       -51.17328       94.64
3.11    0.75    0.38560     -58.98437       -49.15309       94.95
3.11    0.75    0.38830     -58.96794       -47.13276       95.27
3.11    0.75    0.39100     -58.95217       -45.11221       95.27
3.11    0.75    0.39370     -58.93706       -43.09139       95.58
3.11    0.75    0.39640     -58.92261       -41.07023       95.58
3.11    0.75    0.39910     -58.90884       -39.04865       95.58
3.11    0.75    0.40180     -58.89574       -37.02659       96.21
3.11    0.75    0.40450     -58.88331       -35.00398       96.21
3.11    0.75    0.40720     -58.87157       -32.98076       96.21
3.11    0.75    0.40990     -58.86051       -30.95684       96.21
3.11    0.75    0.41260     -58.85014       -28.93216       96.53
3.11    0.75    0.41530     -58.84045       -26.90665       96.85
3.11    0.75    0.41800     -58.83146       -24.88023       97.16
3.11    0.75    0.42070     -58.82317       -22.85283       97.48
3.11    0.75    0.42340     -58.81557       -20.82437       97.79
3.11    0.75    0.42610     -58.80867       -18.79479       97.48
3.11    0.75    0.42880     -58.80247       -16.76399       97.48
3.11    0.75    0.43150     -58.79698       -14.73192       97.48
3.11    0.75    0.43420     -58.79220       -12.69848       97.48
3.11    0.75    0.43690     -58.78812       -10.66361       97.48
3.11    0.75    0.43960     -58.78476       -8.62722        97.79
3.11    0.75    0.44230     -58.78212       -6.58924        97.48
3.11    0.75    0.44500     -58.78018       -4.54958        97.48
3.11    0.75    0.44770     -58.77896       -2.50817        97.79
3.11    0.75    0.45040     -58.77846       -0.46494        97.79
3.11    0.75    0.45310     -58.77868       1.58022     97.79
3.11    0.75    0.45580     -58.77963       3.62736     98.11
3.11    0.75    0.45850     -58.78130       5.67659     97.79
3.11    0.75    0.46120     -58.78369       7.72797     97.48
3.11    0.75    0.46390     -58.78681       9.78159     97.79
3.11    0.75    0.46660     -58.79066       11.83753        97.48
3.11    0.75    0.46930     -58.79524       13.89588        97.48
3.11    0.75    0.47200     -58.80055       15.95672        97.48
3.11    0.75    0.47470     -58.80658       18.02013        97.48
3.11    0.75    0.47740     -58.81336       20.08621        97.48
3.11    0.75    0.48010     -58.82086       22.15502        97.48
3.11    0.75    0.48280     -58.82911       24.22667        97.48
3.11    0.75    0.48550     -58.83809       26.30123        97.48
3.11    0.75    0.48820     -58.84780       28.37879        96.85
3.11    0.75    0.49090     -58.85826       30.45944        96.85
3.11    0.75    0.49360     -58.86944       32.54326        96.85
3.11    0.75    0.49630     -58.88137       34.63034        96.53
3.11    0.75    0.49900     -58.89403       36.72077        96.21
3.11    0.75    0.50170     -58.90743       38.81463        95.90
3.11    0.75    0.50440     -58.92157       40.91201        95.90
3.11    0.75    0.50710     -58.93644       43.01300        95.58
3.11    0.75    0.50980     -58.95205       45.11768        95.27
3.11    0.75    0.51250     -58.96839       47.22614        95.27
3.11    0.75    0.51520     -58.98548       49.33849        95.27
3.11    0.75    0.51790     -59.00329       51.45477        94.95
3.11    0.75    0.52060     -59.02182       53.57510        94.64
3.11    0.75    0.52330     -59.04110       55.69958        94.32
3.11    0.75    0.52600     -59.06109       57.82825        94.01
3.11    0.75    0.52870     -59.08181       59.96123        93.69
3.11    0.75    0.53140     -59.10326       62.09861        93.38
3.11    0.75    0.53410     -59.12541       64.24043        92.74
3.11    0.75    0.53680     -59.14827       66.38684        92.74
3.11    0.75    0.53950     -59.17184       68.53787        92.11
3.11    0.75    0.54220     -59.19612       70.69361        91.80
3.11    0.75    0.54490     -59.22109       72.85416        91.80
3.11    0.75    0.54760     -59.24672       75.01955        91.48
3.11    0.75    0.55030     -59.27308       77.18996        90.22
3.11    0.75    0.55300     -59.30007       79.36533        89.59
3.11    0.75    0.55570     -59.32777       81.54587        89.27
3.11    0.75    0.55840     -59.35611       83.73154        88.33
4.20    0.75    0.31000     -80.41868       -104.97697      75.71
4.20    0.75    0.31270     -80.37831       -102.93868      76.66
